process_name,file_name,prompting_technique,step_name,ethical_value,score,explanation,quotes
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Confirm Document Amendments,accountability,7,"The person or unit that confirms amendments must be answerable for the validity of those changes. Approving an incorrect amendment has direct financial implications, and accountability is key to preventing errors.",confirming all documents have been amended
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Confirm Document Amendments,transparency,6,"The process of amending documents should be traceable. It should be clear what was changed, why, and by whom. This openness is crucial for audits and resolving potential disputes.",confirming all documents have been amended
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Report Errors,responsibility,8,"This step creates a proactive obligation to not only identify but also formally communicate errors to the correct party. This ensures that problems are actively managed and not ignored, which is critical for process integrity.",reporting errors to relevant team member
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Report Errors,solidarity,7,"Effective error resolution requires collaboration and mutual support between team members, rather than a culture of blame. This step is crucial for fostering a shared responsibility to maintain accuracy.",reporting errors to relevant team member
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Report Errors,well_being,5,"The culture surrounding error reporting can impact employee well-being. A constructive, non-punitive process promotes psychological safety, encouraging staff to report issues without fear of retribution, which improves both morale and process quality.",reporting errors to relevant team member
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Perform Three-Way Match,fairness,9,"This is the core control for ensuring equitable treatment. It verifies that the company pays precisely for what was ordered and received, preventing unfair underpayments to the vendor or overpayments by the company.",you need to double check a three-way match
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Perform Three-Way Match,accountability,8,"The individual performing this match is directly accountable for the financial accuracy of the transaction. An error at this stage has immediate monetary consequences, making accountability essential.",you need to double check a three-way match
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Perform Three-Way Match,trust,7,"A diligent and consistently accurate three-way match builds trust with vendors, assuring them of reliable and correct payment. It also builds internal trust that financial controls are effective.",you need to double check a three-way match
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Gather Receiving Report,responsibility,4,"As this step occurs after error reporting, it implies a responsibility to ensure the final, correct version of the receiving report is used. It's a final check to ensure corrected documents are properly included.",gathering the receiving report should be done
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Gather Receiving Report,transparency,3,"For the process to be traceable, it should be clear why this document is gathered again. If a corrected version is used, this should be explicitly noted to maintain a clear audit trail.",gathering the receiving report should be done
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Check Dates for Penalties,fairness,9,"This step is critical for ensuring fairness to both parties. Paying on time fulfills the company's obligation to the vendor, while avoiding penalties protects the company from unfair charges caused by internal delays.",checking dates to avoid penalty charges should be done
Gemma-2.5Pro,account_payable_process_account_payable_process_45.gv,zero_shot,Check Dates for Penalties,responsibility,8,"This represents a final, proactive obligation to manage payment timelines. It is a key responsibility for protecting the company's financial health and maintaining its reputation with suppliers.",checking dates to avoid penalty charges should be done
